-0.033123' -0.045079' 1.017602' -1.006250' -0.376250' -0.026250' -0.040924' 0.086232' 0.080094
-0.016775' -0.045445' 1.017968' -1.242500' -0.306250' -0.140000' -0.029524' 0.080970' 0.085501
-0.034160' -0.044469' 1.017785' -1.216250' -0.402500' 2.056250' -0.029524' 0.076586' 0.094855
-0.034038' -0.045994' 1.016199' -1.242500' -0.577500' -0.061250' -0.034785' 0.076586' 0.094855
-0.033001' -0.045994' 1.017663' -1.102500' -0.367500' -0.052500' -0.028647' 0.081555' 0.098217
-0.033245' -0.044591' 1.018883' -1.155000' -0.227500' -0.070000' -0.026893' 0.068986' 0.107279
-0.016348' -0.043249' 1.018883' -1.216250' -0.280000' -0.061250' -0.026893' 0.068986' 0.107279
-0.031598' -0.044713' 1.017480' -1.146250' -0.420000' -0.061250' -0.030693' 0.087694' 0.095148
-0.031781' -0.045201' 1.015894' -1.172500' -0.236250' -0.140000' -0.023093' 0.080970' 0.103332
-0.031781' -0.045079' 1.017175' -1.050000' -0.297500' -0.096250' -0.023093' 0.080970' 0.103332
-0.031964' -0.044896' 1.017663' -1.330000' -0.376250' -0.122500' -0.029524' 0.080678' 0.092809
-0.031415' -0.046055' 1.017602' -1.172500' -0.437500' -0.131250' -0.023677' 0.071616' 0.095148
-0.031354' -0.045140' 1.016504' -1.198750' -0.367500' -0.070000' -0.023677' 0.071616' 0.095148
-0.032269' -0.045689' 1.017541' -1.172500' -0.096250' -0.192500' -0.024847' 0.076293' 0.098363
-0.031293' -0.045384' 1.020591' -1.268750' -0.271250' -0.087500' -0.031277' 0.073078' 0.092663
-0.032879' -0.044652' 1.016931' -1.093750' -0.603750' -0.262500' -0.031277' 0.073078' 0.092663
-0.031720' -0.046543' 1.019005' -1.146250' -0.297500' 0.000000' -0.032739' 0.077170' 0.094855
-0.031171' -0.046116' 1.017968' -0.997500' -0.210000' -2.213750' -0.025723' 0.084186' 0.101578
-0.031537' -0.046299' 1.017541' -1.155000' -0.166250' -0.157500' -0.025723' 0.084186' 0.101578
-0.031598' -0.047153' 1.016626' -1.365000' -0.437500' 0.070000' -0.033616' 0.083017' 0.094271
-0.030683' -0.045323' 1.019005' -1.006250' -0.183750' 0.008750' -0.029816' 0.080678' 0.093394
-0.046726' -0.046299' 1.018456' -1.172500' -0.280000' 0.070000' -0.029816' 0.080678' 0.093394
-0.032330' -0.043737' 1.019188' -1.032500' -0.210000' -0.280000' -0.021631' 0.080094' 0.102309
-0.033489' -0.045811' 1.017419' -1.198750' -0.096250' 0.043750' -0.029524' 0.074832' 0.098655
-0.030744' -0.045628' 1.018273' -1.067500' -0.253750' -0.166250' -0.029524' 0.074832' 0.098655
-0.030561' -0.046238' 1.015589' -1.093750' -0.323750' -0.096250' -0.023093' 0.080678' 0.109471
-0.046787' -0.046299' 1.018029' -1.067500' 2.030000' -0.113750' -0.033908' 0.077755' 0.092809
-0.031110' -0.046238' 1.017907' -1.102500' -0.297500' -2.222500' -0.033908' 0.077755' 0.093540
-0.032452' -0.045323' 1.017785' -1.190000' -0.227500' 1.942500' -0.027770' 0.087694' 0.093540
-0.033855' -0.044469' 1.018761' -1.058750' -0.201250' -0.306250' -0.029524' 0.071616' 0.082871
-0.032086' -0.045201' 1.015772' -1.006250' -0.271250' -2.213750' -0.029524' 0.078924' 0.095148
-0.033428' -0.043554' 1.017846' -1.120000' -0.253750' -0.070000' -0.034785' 0.078924' 0.095148
-0.032757' -0.046604' 1.017724' -1.242500' -0.533750' -0.140000' -0.027185' 0.084186' 0.088424
-0.029219' -0.044591' 1.017297' -1.190000' -0.376250' -0.043750' -0.021923' 0.081555' 0.082724
-0.031964' -0.062403' 1.016748' -1.050000' -0.402500' -0.026250' -0.021923' 0.081555' 0.082724
-0.032025' -0.045384' 1.019188' -0.971250' -0.210000' -0.087500' -0.028647' 0.079217' 0.094417
-0.030866' -0.042944' 1.017541' -1.435000' -0.280000' 2.038750' -0.033616' 0.078924' 0.090032
-0.031232' -0.031598' 1.018151' -1.286250' -0.306250' -0.297500' -0.033616' 0.078924' 0.090032
-0.031781' -0.046299' 1.015894' -1.006250' -0.350000' -0.096250' -0.028647' 0.077463' 0.092224
-0.030012' -0.046116' 1.016809' -1.102500' -0.280000' -2.213750' -0.032154' 0.074247' 0.092371
-0.030988' -0.044896' 1.018578' -0.857500' -0.446250' 0.078750' -0.032154' 0.074247' 0.092371
-0.032086' -0.044774' 1.017114' -1.347500' -0.586250' -0.140000' -0.033908' 0.082140' 0.086963
-0.030317' -0.045933' 1.017297' -0.927500' -0.096250' -0.131250' -0.032154' 0.076586' 0.093394
-0.033672' -0.044774' 1.017968' -1.172500' -0.236250' 0.052500' -0.032154' 0.076586' 0.093394
-0.031720' -0.046543' 1.018395' -1.032500' -0.140000' -0.157500' -0.028647' 0.077463' 0.088132
-0.032330' -0.044652' 1.019066' -1.312500' -0.341250' -0.183750' -0.034493' 0.077755' 0.100117
-0.015677' -0.045933' 1.019920' -1.050000' -0.673750' -0.183750' -0.034493' 0.077755' 0.100117
-0.030134' -0.045872' 1.017419' -1.312500' -0.446250' -0.166250' -0.032447' 0.075709' 0.094563
-0.031354' -0.045018' 1.015284' -0.910000' -0.393750' 2.047500' -0.034785' 0.082432' 0.090178
-0.033062' -0.044652' 1.018090' -1.391250' -0.315000' -0.017500' -0.034785' 0.082432' 0.090178
-0.030927' -0.043310' 1.018517' -1.023750' -0.183750' -0.122500' -0.039754' 0.081847' 0.089594
-0.031842' -0.061061' 1.018334' -1.120000' -0.533750' -0.393750' -0.041216' 0.081263' 0.094417
-0.029524' -0.044591' 1.018273' -1.286250' -0.140000' -0.140000' -0.041216' 0.081263' 0.094417
-0.030866' -0.046848' 1.018151' -1.382500' -0.201250' -0.131250' -0.030400' 0.071616' 0.098217
-0.033672' -0.044896' 1.017358' -1.225000' -0.350000' -0.140000' -0.040924' 0.076293' 0.101140
-0.032147' -0.045079' 1.019005' -1.172500' -0.542500' -0.087500' -0.040924' 0.076293' 0.106548
-0.030256' -0.045018' 1.016077' -1.216250' -0.192500' -0.297500' -0.033324' 0.081263' 0.106548
-0.030988' -0.031354' 1.017541' -0.901250' -0.420000' -0.262500' -0.033616' 0.082140' 0.093101
-0.031720' -0.046177' 1.018700' -1.163750' -0.472500' -0.087500' -0.035370' 0.078340' 0.098071
-0.031781' -0.043554' 1.019615' -1.338750' -0.227500' 0.008750' -0.035370' 0.078340' 0.098071
-0.031171' -0.045689' 1.016809' -0.840000' -0.437500' -0.070000' -0.033616' 0.076586' 0.094125
-0.046604' -0.046909' 1.018029' -1.198750' -0.236250' -0.052500' -0.031570' 0.079509' 0.082724
-0.035197' -0.045140' 1.015101' -1.050000' -0.236250' -2.100000' -0.031570' 0.079509' 0.082724
-0.030927' -0.062342' 1.018883' -1.286250' -0.087500' -0.192500' -0.036831' 0.083601' 0.087255
-0.033367' -0.042822' 1.016077' -1.155000' -0.210000' -0.183750' -0.040047' 0.078047' 0.089740
-0.029890' -0.044896' 1.019371' -1.120000' -0.210000' -0.087500' -0.040047' 0.078047' 0.089740
-0.033916' -0.043310' 1.016687' -1.225000' -0.323750' -0.087500' -0.024262' 0.076878' 0.092224
-0.031232' -0.046543' 1.017785' -1.321250' -0.463750' -0.157500' -0.031570' 0.080678' 0.088717
-0.032391' -0.043737' 1.018944' -1.268750' -0.306250' -2.196250' -0.031570' 0.080678' 0.088717
-0.033001' -0.044652' 1.017114' -1.277500' -0.350000' -0.043750' -0.031570' 0.079801' 0.097925
-0.032391' -0.047031' 1.016870' -1.128750' -0.306250' 0.052500' -0.035954' 0.079801' 0.087986
-0.030927' -0.044835' 1.016504' -1.155000' -0.236250' -0.183750' -0.035954' 0.079801' 0.087986
-0.031720' -0.044835' 1.016748' -1.286250' -0.577500' -0.070000' -0.035662' 0.078924' 0.091055
-0.033062' -0.044042' 1.018700' -0.988750' -0.437500' 0.052500' -0.033616' 0.080094' 0.087547
-0.029341' -0.045994' 1.015284' -1.032500' -0.166250' -0.113750' -0.033616' 0.080094' 0.087547
-0.032147' -0.044347' 1.018151' -0.735000' -0.402500' -0.026250' -0.032447' 0.071032' 0.088717
-0.030378' -0.046848' 1.017419' -1.120000' -0.306250' -0.096250' -0.029231' 0.080970' 0.088717
-0.033733' -0.031476' 1.016565' -1.242500' -0.253750' -0.166250' -0.029231' 0.080970' 0.088717
-0.033733' -0.043676' 1.016870' -1.365000' -0.306250' -0.341250' -0.032447' 0.083309' 0.089009
-0.031720' -0.045323' 1.017846' -1.190000' -0.280000' 0.070000' -0.035954' 0.081555' 0.092371
-0.034709' -0.046238' 1.017968' -1.137500' -0.411250' -0.122500' -0.035954' 0.081555' 0.090324
-0.031842' -0.046238' 1.016748' -1.251250' -0.262500' -0.157500' -0.029524' 0.079217' 0.090324
-0.032940' -0.044347' 1.018578' -1.295000' -0.367500' 0.052500' -0.027770' 0.071032' 0.093248
-0.030744' -0.044225' 1.017236' -1.321250' -0.297500' -2.240000' -0.027770' 0.076293' 0.088132
-0.033001' -0.044591' 1.018334' -1.286250' -0.341250' -0.297500' -0.030400' 0.076293' 0.088132
-0.032635' -0.045811' 1.016260' -1.146250' -0.507500' -0.236250' -0.026308' 0.073078' 0.089009
-0.031598' -0.044774' 1.018761' -1.190000' -0.367500' -2.161250' -0.039170' 0.077170' 0.090909
-0.033123' -0.043371' 1.016931' -1.260000' -0.507500' 0.000000' -0.039170' 0.077170' 0.090909
-0.033367' -0.045445' 1.017663' -1.137500' -0.350000' -0.201250' -0.031862' 0.072786' 0.098363
-0.034465' -0.046299' 1.017053' -1.102500' -0.306250' -0.271250' -0.028354' 0.078632' 0.090032
-0.032574' -0.044164' 1.017724' -1.076250' -0.437500' -0.140000' -0.028354' 0.078632' 0.090032
-0.030500' -0.047092' 1.000217' -1.067500' -0.393750' -0.253750' -0.036247' 0.079509' 0.091055
-0.031415' -0.031476' 1.018090' -1.163750' -0.376250' -0.166250' -0.035954' 0.077755' 0.087547
-0.035197' -0.045262' 1.016626' -1.050000' -0.306250' -0.376250' -0.035954' 0.077755' 0.087547
-0.031781' -0.045567' 1.018578' -0.962500' -0.393750' -0.070000' -0.035077' 0.077755' 0.098509
-0.031598' -0.045689' 1.017968' -1.067500' -0.297500' -0.262500' -0.031862' 0.076293' 0.085063
-0.031659' -0.044713' 1.017663' -1.172500' -0.350000' -0.017500' -0.031862' 0.076293' 0.085063
-0.031232' -0.043615' 1.018151' -1.172500' -0.490000' -0.096250' -0.034785' 0.075709' 0.096025
-0.032818' -0.046482' 1.017968' -1.128750' -0.297500' -0.113750' -0.031862' 0.079217' 0.094563
-0.016653' -0.043737' 1.017053' -1.190000' -0.061250' 0.008750' -0.031862' 0.079217' 0.094563
-0.033306' -0.045201' 1.017358' -1.155000' -0.183750' 0.043750' -0.030693' 0.076293' 0.086671
-0.046177' -0.047580' 1.016931' -1.356250' -0.315000' -0.096250' -0.033616' 0.077170' 0.085501
-0.032574' -0.045689' 1.018944' -1.128750' -0.323750' -0.262500' -0.033616' 0.077170' 0.085501
-0.032757' -0.045506' 1.018883' -1.225000' -0.253750' -0.376250' -0.032447' 0.067816' 0.095732
-0.033428' -0.043920' 1.017358' -1.391250' -0.411250' -0.113750' -0.034493' 0.081263' 0.084186
-0.032757' -0.044103' 1.017175' -1.190000' -0.236250' -0.140000' -0.034493' 0.081263' 0.084186
-0.030866' -0.045384' 1.019066' -1.295000' -0.341250' 2.100000' -0.035954' 0.080386' 0.093686
-0.030378' -0.045506' 1.018395' -1.321250' -0.350000' -0.113750' -0.032154' 0.080386' 0.095440
-0.031964' -0.045811' 1.019554' -1.155000' -0.262500' -0.227500' -0.032154' 0.080386' 0.096171
-0.031293' -0.045445' 1.019066' -1.093750' -0.306250' -0.035000' -0.031862' 0.081847' 0.096171
-0.032025' -0.045445' 1.017602' -1.190000' -0.157500' -0.166250' -0.027185' 0.078632' 0.096463
-0.031964' -0.044286' 1.016382' -1.198750' -0.323750' -0.087500' -0.027185' 0.073955' 0.097632
-0.032696' -0.044774' 1.018395' -1.251250' -0.166250' -2.196250' -0.036831' 0.073955' 0.097632
-0.032269' -0.046360' 1.017602' -1.067500' -0.402500' -0.166250' -0.032447' 0.083017' 0.096317
-0.032879' -0.044225' 1.016687' -1.242500' -0.096250' -0.105000' -0.028647' 0.082140' 0.097778
-0.032330' -0.046177' 1.017785' -1.120000' -0.341250' -0.262500' -0.028647' 0.082140' 0.097778
-0.034648' -0.044896' 1.017358' -1.295000' -0.516250' -0.140000' -0.031570' 0.078632' 0.098948
-0.033062' -0.046726' 1.018517' -1.251250' -0.236250' -0.096250' -0.029231' 0.084771' 0.100117
-0.031415' -0.031781' 1.017480' -1.172500' -0.017500' -0.140000' -0.029231' 0.084771' 0.100117
-0.029341' -0.045628' 1.019798' -1.312500' -0.280000' -0.043750' -0.026308' 0.083017' 0.090032
-0.032025' -0.044896' 1.017236' -1.050000' -0.350000' -0.157500' -0.029231' 0.078047' 0.090617
-0.032635' -0.046421' 1.018334' -1.155000' -0.271250' 2.012500' -0.029231' 0.078047' 0.090617
-0.031659' -0.045994' 1.014796' -1.085000' -0.306250' -0.122500' -0.033324' 0.078047' 0.096463
-0.032513' -0.043554' 1.017663' -1.216250' -0.131250' -0.087500' -0.033616' 0.085063' 0.093248
-0.031476' -0.031842' 1.018761' -1.312500' -0.306250' -0.183750' -0.033616' 0.085063' 0.093248
-0.046665' -0.044286' 1.017907' -1.268750' -0.332500' -0.210000' -0.033616' 0.080386' 0.088571
-0.030683' -0.045323' 1.017907' -1.295000' -0.516250' -0.087500' -0.029524' 0.085647' 0.091348
-0.031415' -0.045018' 1.020408' -1.347500' -0.201250' -0.087500' -0.029524' 0.085647' 0.091348
-0.031659' -0.046421' 1.016870' -1.251250' -2.231250' 0.000000' -0.030985' 0.080970' 0.095732
-0.032818' -0.046299' 1.016138' -1.006250' -0.227500' -0.017500' -0.027770' 0.080970' 0.097486
-0.032269' -0.045689' 1.017358' -0.927500' -0.437500' -0.070000' -0.027770' 0.080970' 0.097486
-0.031476' -0.044591' 1.016565' -1.120000' -0.306250' -0.157500' -0.028354' 0.085355' 0.097340
-0.031598' -0.047458' 1.017114' -1.128750' -0.507500' 2.003750' -0.030693' 0.084771' 0.096755
-0.031415' -0.045689' 1.017724' -1.321250' -0.446250' -0.236250' -0.030693' 0.084771' 0.096755
-0.032208' -0.043005' 1.016260' -1.295000' -0.297500' -0.236250' -0.034785' 0.083894' 0.081994
-0.030073' -0.043066' 1.016931' -0.997500' -0.227500' -0.113750' -0.028939' 0.078340' 0.090324
-0.031476' -0.045689' 1.016016' -1.251250' -0.367500' -0.210000' -0.028939' 0.078340' 0.097486
-0.031171' -0.046177' 1.017724' -1.172500' -0.253750' -0.157500' -0.035370' 0.080094' 0.097486
-0.031110' -0.044469' 1.019188' -1.321250' -0.131250' -0.157500' -0.029524' 0.080386' 0.098363
-0.033001' -0.045811' 1.016565' -1.198750' -0.157500' -0.323750' -0.034493' 0.085940' 0.101578
-0.032696' -0.045262' 1.017907' -1.032500' -0.420000' -0.183750' -0.034493' 0.085940' 0.101578
-0.031171' -0.045262' 1.019188' -1.347500' -0.157500' -0.140000' -0.034785' 0.077170' 0.093540
-0.034892' -0.045018' 1.018944' -1.225000' -0.087500' -0.157500' -0.031862' 0.079509' 0.096317
-0.032879' -0.044225' 1.017724' -1.338750' -0.446250' -0.140000' -0.031862' 0.079509' 0.096317
-0.032147' -0.044896' 1.016138' -1.198750' -0.411250' -0.026250' -0.036831' 0.079217' 0.099386
-0.033001' -0.045262' 1.017724' -1.242500' -0.306250' -0.087500' -0.039170' 0.081555' 0.100117
-0.015677' -0.043310' 1.017846' -1.120000' -0.227500' -0.157500' -0.039170' 0.081555' 0.100117
-0.031049' -0.043798' 1.015467' -1.190000' -0.323750' -0.192500' -0.033908' 0.082140' 0.093540
-0.031659' -0.045506' 1.017236' -1.225000' -0.621250' -0.166250' -0.038293' 0.076586' 0.096609
-0.031781' -0.045262' 1.019066' -1.146250' -0.297500' -0.183750' -0.038293' 0.076586' 0.096609
-0.033489' -0.046055' 1.018334' -1.251250' -0.236250' -0.157500' -0.029816' 0.080678' 0.082432
-0.033367' -0.046299' 1.017968' -1.286250' -0.061250' -2.187500' -0.027185' 0.076293' 0.089594
-0.032086' -0.047031' 1.016809' -1.076250' -0.367500' -0.131250' -0.027185' 0.076293' 0.089594
-0.033123' -0.047946' 1.017541' -0.980000' -0.490000' -0.070000' -0.040924' 0.082432' 0.087840
-0.031842' -0.045506' 1.018639' -1.128750' -0.367500' -0.026250' -0.034201' 0.080386' 0.086086
-0.033001' -0.045262' 1.017114' -1.050000' -0.157500' -0.140000' -0.034201' 0.080386' 0.086086
-0.032025' -0.044896' 1.016992' -1.216250' -0.253750' -0.210000' -0.033324' 0.080970' 0.098071
-0.030927' -0.045872' 1.016687' -1.382500' -0.446250' -0.096250' -0.040631' 0.074540' 0.089886
-0.032025' -0.044896' 1.019615' -1.163750' -0.490000' -0.140000' -0.040631' 0.074540' 0.089886
-0.031110' -0.046787' 1.001071' -1.155000' -0.183750' -0.210000' -0.028354' 0.073955' 0.094271
-0.033855' -0.045628' 1.017358' -1.006250' -0.183750' -0.157500' -0.031570' 0.088571' 0.087986
-0.028853' -0.044713' 1.018822' -1.032500' -0.402500' -0.140000' -0.031570' 0.088571' 0.090909
-0.031537' -0.045567' 1.018456' -1.058750' -0.113750' -0.035000' -0.038001' 0.078340' 0.090909
-0.032879' -0.045445' 1.017785' -1.172500' -0.227500' -0.140000' -0.033908' 0.079217' 0.089740
-0.032574' -0.046543' 1.017663' -0.953750' -0.280000' -0.183750' -0.033908' 0.076878' 0.092224
-0.030866' -0.043432' 1.017358' -0.901250' -0.376250' -0.096250' -0.031277' 0.076878' 0.092224
-0.029280' -0.044713' 1.016199' -0.936250' -0.490000' 0.000000' -0.033031' 0.084771' 0.095294
-0.032147' -0.045506' 1.016565' -1.128750' -0.306250' -0.096250' -0.035077' 0.083894' 0.102894
-0.032330' -0.045994' 1.018883' -1.286250' -0.420000' -0.061250' -0.035077' 0.083894' 0.102894
-0.033611' -0.044774' 1.017297' -1.155000' -0.393750' -0.061250' -0.030400' 0.076001' 0.097778
-0.029829' -0.043737' 1.017724' -1.286250' -0.446250' -0.140000' -0.030985' 0.078924' 0.101725
-0.032269' -0.046238' 1.018700' -1.216250' -0.542500' 2.047500' -0.030985' 0.078924' 0.101725
-0.015799' -0.044957' 1.016382' -1.225000' -0.411250' -0.166250' -0.031570' 0.075417' 0.106548
-0.032086' -0.045567' 1.017053' -1.347500' -0.507500' -0.070000' -0.031277' 0.075124' 0.103040
-0.033184' -0.045689' 1.018700' -1.023750' -0.376250' -2.030000' -0.031277' 0.075124' 0.103040
-0.031903' -0.047397' 1.016809' -1.268750' -0.210000' -0.017500' -0.033324' 0.075124' 0.096901
-0.027694' -0.045567' 1.017541' -0.953750' -0.192500' 0.008750' -0.038001' 0.080970' 0.089301
-0.033001' -0.042700' 1.018639' -0.997500' -0.262500' -0.420000' -0.038001' 0.080970' 0.089301
-0.029219' -0.043859' 1.018151' -1.006250' -0.113750' -0.017500' -0.029231' 0.083601' 0.095001
-0.032757' -0.044835' 1.019432' -1.128750' -0.350000' -2.170000' -0.031277' 0.081263' 0.097925
-0.034038' -0.045201' 1.019310' -1.146250' -0.411250' -0.227500' -0.031277' 0.081263' 0.097925
-0.031781' -0.043676' 1.018151' -1.338750' -0.490000' -0.323750' -0.023677' 0.078047' 0.090324
-0.031781' -0.045140' 1.019371' -1.268750' -0.227500' -0.087500' -0.027185' 0.079217' 0.093686
-0.031171' -0.044164' 1.018456' -1.295000' -0.096250' -2.126250' -0.027185' 0.079217' 0.093686
-0.031476' -0.045018' 1.017480' -1.155000' -0.166250' -0.070000' -0.023677' 0.078340' 0.091348
-0.031598' -0.045323' 1.017053' -1.102500' -0.166250' -0.262500' -0.029816' 0.077463' 0.091640
-0.030622' -0.046848' 1.016748' -1.128750' -0.367500' -2.196250' -0.029816' 0.077463' 0.091640
-0.031781' -0.043676' 1.018761' -1.347500' -0.393750' -0.096250' -0.023677' 0.082724' 0.097340
-0.032147' -0.045750' 1.017419' -1.128750' -0.350000' -0.262500' -0.030693' 0.078924' 0.098363
-0.031537' -0.045079' 1.017419' -1.391250' -0.437500' -2.196250' -0.030693' 0.078924' 0.103040
-0.032025' -0.043859' 1.019310' -1.172500' -0.157500' -0.402500' -0.035077' 0.078340' 0.103040
-0.032025' -0.046848' 1.017236' -1.242500' -0.437500' -0.140000' -0.033324' 0.079509' 0.096171
-0.032147' -0.043554' 1.017053' -0.953750' -0.253750' -2.196250' -0.033324' 0.074540' 0.095586
-0.045140' -0.045018' 1.017175' -1.102500' -0.183750' 0.052500' -0.030985' 0.074540' 0.095586
-0.032513' -0.045933' 1.017480' -1.435000' -0.306250' -0.017500' -0.028647' 0.080970' 0.103186
-0.032635' -0.045201' 1.018273' -1.198750' -0.236250' -0.096250' -0.028647' 0.079801' 0.095878
-0.029829' -0.044591' 1.017602' -1.391250' -0.253750' 0.043750' -0.028647' 0.079801' 0.095878
-0.031720' -0.045872' 1.019127' -1.268750' -0.323750' 2.082500' -0.035662' 0.083601' 0.101871
-0.031903' -0.044591' 1.019981' -1.242500' -0.446250' -0.026250' -0.027185' 0.081555' 0.104209
-0.029280' -0.045933' 1.016321' -1.190000' -0.341250' -0.096250' -0.027185' 0.081555' 0.104209
-0.032513' -0.045567' 1.017724' -1.225000' -0.463750' -0.070000' -0.036247' 0.082432' 0.102017
-0.031781' -0.044774' 1.015345' -1.268750' -0.306250' -0.087500' -0.030985' 0.077170' 0.095148
-0.032574' -0.045872' 1.017907' -1.435000' -0.533750' -0.070000' -0.030985' 0.077170' 0.095148
-0.031049' -0.046604' 1.017541' -1.128750' -0.411250' -0.140000' -0.029524' 0.081847' 0.102163
-0.032208' -0.046665' 1.015284' -1.198750' -0.463750' -0.262500' -0.034201' 0.085063' 0.096025
-0.031232' -0.044042' 1.015772' -1.023750' -0.437500' -0.183750' -0.034201' 0.085063' 0.096025
-0.032208' -0.046726' 1.016687' -1.102500' -0.367500' -2.240000' -0.034785' 0.069863' 0.098217
-0.034160' -0.046787' 1.017419' -1.146250' -0.411250' -0.227500' -0.034493' 0.078924' 0.101725
-0.031293' -0.045628' 1.018334' -1.251250' -0.253750' -0.017500' -0.034493' 0.078924' 0.101725
-0.031842' -0.045079' 1.015833' -0.883750' -0.271250' -2.213750' -0.030985' 0.084186' 0.099240
-0.032513' -0.044591' 1.015528' -1.347500' -0.210000' -0.026250' -0.035954' 0.078632' 0.095148
-0.031537' -0.045567' 1.017602' -0.761250' -0.420000' -0.280000' -0.035954' 0.078632' 0.095148
-0.033733' -0.045994' 1.017968' -1.216250' -0.253750' -1.951250' -0.032739' 0.082432' 0.104648
-0.032879' -0.044896' 1.018273' -1.198750' -0.052500' -0.026250' -0.029816' 0.081847' 0.094855
-0.016958' -0.044347' 1.018334' -1.058750' -0.236250' -0.166250' -0.029816' 0.081847' 0.104502
-0.033428' -0.046177' 1.018029' -1.190000' -0.411250' -0.210000' -0.027770' 0.078047' 0.104502
-0.030988' -0.031354' 1.017968' -1.006250' -0.271250' -0.113750' -0.027770' 0.074832' 0.098509
-0.015982' -0.045872' 1.017480' -1.295000' -0.420000' 0.078750' -0.027770' 0.080386' 0.094563
-0.032818' -0.046360' 1.018517' -1.216250' -0.586250' -0.096250' -0.026893' 0.080386' 0.094563
-0.030927' -0.045445' 1.018883' -1.093750' -0.323750' 0.000000' -0.035662' 0.075417' 0.092078
-0.032330' -0.045140' 1.019676' -1.155000' -0.306250' -0.043750' -0.032447' 0.080970' 0.084332
-0.034099' -0.043249' 1.019737' -1.032500' -0.113750' -0.210000' -0.032447' 0.080970' 0.084332
-0.031232' -0.045567' 1.019188' -1.242500' -0.210000' -0.236250' -0.035954' 0.083601' 0.091348
-0.032452' -0.047031' 1.020530' -1.312500' -0.490000' 0.078750' -0.031277' 0.078632' 0.092663
-0.031110' -0.044103' 1.018883' -1.093750' -0.411250' -0.070000' -0.031277' 0.078632' 0.092663
-0.031842' -0.047702' 1.018029' -1.216250' -0.402500' -0.131250' -0.032739' 0.078632' 0.093832
-0.031537' -0.047763' 1.016138' -1.216250' -0.253750' -0.026250' -0.034201' 0.082724' 0.084771
-0.032147' -0.043676' 1.018578' -1.251250' -0.280000' 0.000000' -0.034201' 0.082724' 0.084771
-0.016653' -0.045628' 1.016382' -1.190000' -0.376250' -0.131250' -0.032154' 0.080678' 0.092371
-0.031354' -0.046055' 1.016870' -1.190000' -0.253750' -0.236250' -0.034201' 0.074540' 0.099240
-0.016531' -0.044103' 1.018212' -0.945000' 1.872500' -0.043750' -0.034201' 0.074540' 0.099240
-0.033306' -0.044591' 1.018273' -1.146250' -0.446250' -0.070000' -0.030108' 0.073955' 0.097194
-0.031659' -0.045567' 1.017724' -1.128750' -0.297500' -0.236250' -0.032739' 0.075709' 0.103040
-0.033794' -0.046726' 1.018334' -1.120000' -0.341250' -0.157500' -0.032739' 0.075709' 0.103040
-0.030439' -0.044103' 1.015223' -1.260000' -0.201250' -0.017500' -0.033616' 0.076878' 0.095001
-0.031781' -0.044286' 1.017785' -1.286250' -0.507500' 1.986250' -0.029524' 0.068109' 0.089594
-0.046787' -0.046909' 1.018822' -1.023750' -0.271250' 0.078750' -0.029524' 0.068109' 0.089594
-0.031171' -0.041419' 1.016260' -1.155000' -0.525000' -0.043750' -0.028939' 0.069278' 0.105525
-0.031598' -0.044164' 1.018151' -0.901250' -0.350000' -0.096250' -0.036247' 0.083601' 0.100409
-0.030500' -0.046482' 1.017175' -1.067500' -0.183750' 0.113750' -0.036247' 0.083601' 0.100409
-0.032757' -0.044835' 1.016748' -1.146250' -0.253750' -0.323750' -0.038001' 0.085063' 0.100409
-0.031293' -0.046299' 1.017846' -1.190000' -0.577500' -0.201250' -0.034493' 0.080678' 0.098071
-0.017690' -0.045628' 1.018151' -1.286250' -0.376250' -0.070000' -0.034493' 0.080678' 0.098071
-0.031781' -0.046177' 1.016992' -1.102500' -0.297500' -0.017500' -0.034493' 0.075124' 0.098071
-0.030317' -0.045323' 1.015833' -1.286250' -0.323750' -0.262500' -0.030693' 0.079509' 0.100702
-0.015738' -0.045323' 1.016809' -1.093750' -0.297500' -0.166250' -0.030693' 0.074540' 0.098655
-0.030500' -0.045567' 1.018090' -1.093750' -0.437500' -0.192500' -0.028647' 0.074540' 0.098655
-0.016836' -0.044713' 1.019737' -1.225000' -0.087500' 0.026250' -0.035370' 0.079509' 0.099240
-0.031964' -0.044225' 1.016748' -1.128750' -0.280000' 0.000000' -0.026600' 0.078632' 0.091348
-0.031537' -0.046116' 1.018395' -1.286250' -0.323750' -0.087500' -0.026600' 0.078632' 0.091348
-0.031659' -0.044347' 1.019371' -1.242500' -0.367500' 0.000000' -0.035954' 0.071324' 0.097048
-0.033733' -0.046421' 1.018151' -1.120000' -0.236250' 2.100000' -0.024554' 0.077755' 0.103479
-0.046726' -0.043615' 1.018883' -1.338750' -0.210000' -0.253750' -0.024554' 0.077755' 0.103479
-0.030683' -0.043127' 1.015467' -1.172500' -0.157500' -0.017500' -0.031277' 0.073955' 0.092371
-0.030866' -0.044835' 1.018090' -1.242500' -0.280000' -0.061250' -0.036539' 0.081263' 0.095878
-0.033672' -0.045567' 1.018517' -1.347500' -0.411250' -0.253750' -0.036539' 0.081263' 0.095878
-0.032513' -0.043554' 1.017358' -1.190000' -0.236250' -0.087500' -0.028939' 0.077170' 0.092078
-0.031842' -0.044652' 1.017846' -1.391250' -0.017500' -2.231250' -0.035077' 0.073663' 0.097925
-0.033184' -0.045018' 1.018151' -1.198750' -0.350000' -0.070000' -0.035077' 0.073663' 0.097925
